appMasterHost,appId,runtime
normal_cluster,application_1758535431786_11518,0 days 00:00:57.523000
normal_cluster,application_1758535431786_11499,0 days 00:03:08.914000
normal_cluster,application_1758535431786_11502,0 days 00:03:22.677000
normal_cluster,application_1758535431786_11505,0 days 00:02:07.732000
normal_cluster,application_1758535431786_11432,0 days 00:12:07.849000
normal_cluster,application_1758535431786_11506,0 days 00:02:15.619000
normal_cluster,application_1758535431786_11391,0 days 00:16:12.148000
normal_cluster,application_1758535431786_11512,0 days 00:02:37.114000
normal_cluster,application_1758535431786_11513,0 days 00:02:38.959000
normal_cluster,application_1758535431786_11511,0 days 00:02:51.571000
normal_cluster,application_1758535431786_11523,0 days 00:00:23.529000
normal_cluster,application_1758535431786_11519,0 days 00:01:34.559000
normal_cluster,application_1758535431786_11514,0 days 00:03:08.958000
normal_cluster,application_1758535431786_11522,0 days 00:01:05.366000
normal_cluster,application_1758535431786_11507,0 days 00:04:00.865000
normal_cluster,application_1758535431786_11516,0 days 00:03:50.139000
normal_cluster,application_1758535431786_11520,0 days 00:02:20.620000
normal_cluster,application_1758535431786_11526,0 days 00:01:08.827000
normal_cluster,application_1758535431786_11517,0 days 00:04:00.392000
normal_cluster,application_1758535431786_11528,0 days 00:00:42.296000
normal_cluster,application_1758535431786_11496,0 days 00:07:07.941000
normal_cluster,application_1758535431786_11521,0 days 00:02:56.140000
normal_cluster,application_1758535431786_11533,0 days 00:00:37.601000
normal_cluster,application_1758535431786_11530,0 days 00:01:02.938000
normal_cluster,application_1758535431786_11532,0 days 00:01:24.113000
normal_cluster,application_1758535431786_11535,0 days 00:00:39.080000
normal_cluster,application_1758535431786_11539,0 days 00:00:29.957000
normal_cluster,application_1758535431786_11540,0 days 00:00:19.238000
normal_cluster,application_1758535431786_11531,0 days 00:02:40.156000
normal_cluster,application_1758535431786_11536,0 days 00:01:38.859000
normal_cluster,application_1758535431786_11538,0 days 00:01:32.821000
normal_cluster,application_1758535431786_11542,0 days 00:00:40.994000
normal_cluster,application_1758535431786_11529,0 days 00:03:58.499000
normal_cluster,application_1758535431786_11543,0 days 00:00:48.525000
normal_cluster,application_1758535431786_11545,0 days 00:00:23.002000
normal_cluster,application_1758535431786_11544,0 days 00:00:40.196000
normal_cluster,application_1758535431786_11493,0 days 00:11:26.008000
normal_cluster,application_1758535431786_11547,0 days 00:00:18.770000
normal_cluster,application_1758535431786_11534,0 days 00:03:55.571000
normal_cluster,application_1758535431786_11548,0 days 00:00:21.129000
normal_cluster,application_1758535431786_11551,0 days 00:00:13.539000
normal_cluster,application_1758535431786_11441,0 days 00:18:46.563000
normal_cluster,application_1758535431786_11546,0 days 00:00:59.115000
normal_cluster,application_1758535431786_11541,0 days 00:02:18.427000
normal_cluster,application_1758535431786_11549,0 days 00:00:29.074000
normal_cluster,application_1758535431786_11550,0 days 00:00:34.643000
normal_cluster,application_1758535431786_11503,0 days 00:10:06.843000
normal_cluster,application_1758535431786_11527,0 days 00:06:49.841000
normal_cluster,application_1758535431786_11556,0 days 00:00:21.163000
normal_cluster,application_1758535431786_11555,0 days 00:00:27.750000
normal_cluster,application_1758535431786_11552,0 days 00:01:00.553000
normal_cluster,application_1758535431786_11557,0 days 00:00:23.563000
normal_cluster,application_1758535431786_11558,0 days 00:00:32.367000
normal_cluster,application_1758535431786_11408,0 days 00:24:09.651000
normal_cluster,application_1758535431786_11554,0 days 00:01:26.113000
normal_cluster,application_1758535431786_11504,0 days 00:11:52.204000
normal_cluster,application_1758535431786_11559,0 days 00:01:08.529000
normal_cluster,application_1758535431786_11525,0 days 00:09:32.669000
normal_cluster,application_1758535431786_11553,0 days 00:02:46.929000
normal_cluster,application_1758535431786_11560,0 days 00:01:13.739000
normal_cluster,application_1758535431786_11561,0 days 00:01:21.468000
normal_cluster,application_1758535431786_11524,0 days 00:12:52.410000
normal_cluster,application_1758535431786_11385,0 days 00:29:55.669000
normal_cluster,application_1758535431786_11564,0 days 00:01:19.710000
normal_cluster,application_1758535431786_11566,0 days 00:00:24.219000
normal_cluster,application_1758535431786_11565,0 days 00:00:45.756000
normal_cluster,application_1758535431786_11567,0 days 00:00:17.939000
normal_cluster,application_1758535431786_11570,0 days 00:00:25.547000
normal_cluster,application_1758535431786_11563,0 days 00:05:03.973000
normal_cluster,application_1758535431786_11571,0 days 00:00:30.592000
normal_cluster,application_1758535431786_11568,0 days 00:00:35.550000
normal_cluster,application_1758535431786_11569,0 days 00:00:36.803000
normal_cluster,application_1758535431786_11509,0 days 00:18:17.129000
normal_cluster,application_1758535431786_11574,0 days 00:00:22.481000
normal_cluster,application_1758535431786_11573,0 days 00:00:30.112000
normal_cluster,application_1758535431786_11515,0 days 00:18:54.643000
normal_cluster,application_1758535431786_11575,0 days 00:00:24.507000
normal_cluster,application_1758535431786_11562,0 days 00:07:29.641000
normal_cluster,application_1758535431786_11577,0 days 00:00:38.120000
normal_cluster,application_1758535431786_11576,0 days 00:00:46.582000
normal_cluster,application_1758535431786_11580,0 days 00:00:14.694000
normal_cluster,application_1758535431786_11579,0 days 00:00:40.409000
normal_cluster,application_1758535431786_11581,0 days 00:00:26.078000
normal_cluster,application_1758535431786_11584,0 days 00:00:24.720000
normal_cluster,application_1758535431786_11582,0 days 00:00:30.905000
normal_cluster,application_1758535431786_11583,0 days 00:00:32.024000
normal_cluster,application_1758535431786_11586,0 days 00:00:52.043000
normal_cluster,application_1758535431786_11585,0 days 00:00:29.056000
normal_cluster,application_1758535431786_11572,0 days 00:04:32.665000
normal_cluster,application_1758535431786_11587,0 days 00:00:29.957000
normal_cluster,application_1758535431786_11588,0 days 00:00:48.629000
normal_cluster,application_1758535431786_11578,0 days 00:04:30.468000
normal_cluster,application_1758535431786_11537,0 days 00:21:05.470000
normal_cluster,application_1758535431786_11590,0 days 00:02:29.301000
normal_cluster,application_1758535431786_11595,0 days 00:00:26.428000
normal_cluster,application_1758535431786_11602,0 days 00:00:25.176000
normal_cluster,application_1758535431786_11597,0 days 00:00:36.237000
normal_cluster,application_1758535431786_11599,0 days 00:00:41.467000
normal_cluster,application_1758535431786_11600,0 days 00:00:47.365000
normal_cluster,application_1758535431786_11598,0 days 00:00:51.361000
normal_cluster,application_1758535431786_11601,0 days 00:01:09.217000
normal_cluster,application_1758535431786_11604,0 days 00:00:45.476000
normal_cluster,application_1758535431786_11608,0 days 00:00:36.910000
normal_cluster,application_1758535431786_11605,0 days 00:01:15.004000
normal_cluster,application_1758535431786_11591,0 days 00:02:38.037000
normal_cluster,application_1758535431786_11592,0 days 00:03:36.133000
normal_cluster,application_1758535431786_11603,0 days 00:03:18.197000
normal_cluster,application_1758535431786_11607,0 days 00:02:40.639000
normal_cluster,application_1758535431786_11606,0 days 00:02:47.539000
normal_cluster,application_1758535431786_11596,0 days 00:04:21.362000
normal_cluster,application_1758535431786_11610,0 days 00:02:07.930000
normal_cluster,application_1758535431786_11593,0 days 00:04:48.992000
normal_cluster,application_1758535431786_11611,0 days 00:00:17.487000
normal_cluster,application_1758535431786_11625,0 days 00:00:17.735000
normal_cluster,application_1758535431786_11624,0 days 00:00:18.836000
normal_cluster,application_1758535431786_11612,0 days 00:00:23.450000
normal_cluster,application_1758535431786_11626,0 days 00:00:20.519000
normal_cluster,application_1758535431786_11623,0 days 00:00:23.645000
normal_cluster,application_1758535431786_11617,0 days 00:00:27.890000
normal_cluster,application_1758535431786_11609,0 days 00:02:18.928000
normal_cluster,application_1758535431786_11618,0 days 00:01:09.525000
normal_cluster,application_1758535431786_11622,0 days 00:00:14.964000
normal_cluster,application_1758535431786_11619,0 days 00:00:13.644000
normal_cluster,application_1758535431786_11629,0 days 00:00:43.327000
normal_cluster,application_1758535431786_11628,0 days 00:01:04.721000
normal_cluster,application_1758535431786_11631,0 days 00:00:16.343000
normal_cluster,application_1758535431786_11630,0 days 00:00:48.856000
normal_cluster,application_1758535431786_11621,0 days 00:02:11.943000
normal_cluster,application_1758535431786_11616,0 days 00:01:20.299000
normal_cluster,application_1758535431786_11637,0 days 00:00:40.954000
normal_cluster,application_1758535431786_11639,0 days 00:01:46.343000
normal_cluster,application_1758535431786_11638,0 days 00:01:47.172000
normal_cluster,application_1758535431786_11636,0 days 00:01:48.902000
normal_cluster,application_1758535431786_11642,0 days 00:01:09.572000
normal_cluster,application_1758535431786_11652,0 days 00:00:20.542000
normal_cluster,application_1758535431786_11653,0 days 00:00:22.750000
normal_cluster,application_1758535431786_11654,0 days 00:00:24.631000
normal_cluster,application_1758535431786_11594,0 days 00:09:56.666000
normal_cluster,application_1758535431786_11648,0 days 00:00:29.460000
normal_cluster,application_1758535431786_11649,0 days 00:00:31.823000
normal_cluster,application_1758535431786_11633,0 days 00:02:28.338000
normal_cluster,application_1758535431786_11660,0 days 00:00:26.347000
normal_cluster,application_1758535431786_11658,0 days 00:00:28.649000
normal_cluster,application_1758535431786_11657,0 days 00:00:39.890000
normal_cluster,application_1758535431786_11640,0 days 00:02:37.915000
normal_cluster,application_1758535431786_11661,0 days 00:00:33.663000
normal_cluster,application_1758535431786_11663,0 days 00:00:20.997000
normal_cluster,application_1758535431786_11662,0 days 00:00:33.538000
normal_cluster,application_1758535431786_11668,0 days 00:00:15.317000
normal_cluster,application_1758535431786_11666,0 days 00:00:30.516000
normal_cluster,application_1758535431786_11646,0 days 00:01:24.215000
normal_cluster,application_1758535431786_11665,0 days 00:00:33.880000
normal_cluster,application_1758535431786_11664,0 days 00:00:39.206000
normal_cluster,application_1758535431786_11634,0 days 00:03:21.380000
normal_cluster,application_1758535431786_11659,0 days 00:01:21.458000
normal_cluster,application_1758535431786_11635,0 days 00:03:33.593000
normal_cluster,application_1758535431786_11613,0 days 00:05:43.502000
normal_cluster,application_1758535431786_11632,0 days 00:03:54.744000
normal_cluster,application_1758535431786_11620,0 days 00:04:29.591000
normal_cluster,application_1758535431786_11671,0 days 00:00:30.074000
normal_cluster,application_1758535431786_11675,0 days 00:00:21.066000
normal_cluster,application_1758535431786_11667,0 days 00:01:17.488000
normal_cluster,application_1758535431786_11673,0 days 00:00:42.062000
normal_cluster,application_1758535431786_11674,0 days 00:00:35.843000
normal_cluster,application_1758535431786_11614,0 days 00:06:15.878000
normal_cluster,application_1758535431786_11678,0 days 00:00:20.420000
normal_cluster,application_1758535431786_11683,0 days 00:00:12.692000
normal_cluster,application_1758535431786_11670,0 days 00:01:09.645000
normal_cluster,application_1758535431786_11669,0 days 00:01:28.985000
normal_cluster,application_1758535431786_11627,0 days 00:05:40.894000
normal_cluster,application_1758535431786_11685,0 days 00:00:17.534000
normal_cluster,application_1758535431786_11650,0 days 00:02:52.454000
normal_cluster,application_1758535431786_11672,0 days 00:01:16.828000
normal_cluster,application_1758535431786_11684,0 days 00:00:28.260000
normal_cluster,application_1758535431786_11680,0 days 00:00:57.234000
normal_cluster,application_1758535431786_11681,0 days 00:01:01.858000
normal_cluster,application_1758535431786_11686,0 days 00:00:39.489000
normal_cluster,application_1758535431786_11695,0 days 00:00:10.723000
normal_cluster,application_1758535431786_11693,0 days 00:00:22.553000
normal_cluster,application_1758535431786_11691,0 days 00:00:24.501000
normal_cluster,application_1758535431786_11688,0 days 00:00:26.998000
normal_cluster,application_1758535431786_11641,0 days 00:05:01.334000
normal_cluster,application_1758535431786_11692,0 days 00:00:29.042000
